feature,kind,is_shadow,overall_mean,overall_std,decision,drop_is_click_mean,drop_is_click_std,drop_is_like_mean,drop_is_like_std,drop_is_follow_mean,drop_is_follow_std,drop_is_comment_mean,drop_is_comment_std
onehot_feat7,categorical,False,0.0028621163311002467,0.0004568675240796745,通过,0.00272736006399954,9.516698185276839e-05,0.002996872598200954,0.0008185680663065805,9.584632050100665e-05,0.0016432510425799605,0.001927007149290283,0.0013720386743681049
tag,categorical,False,0.002786846107593962,0.00023762504022731783,通过,0.0038594707970311948,0.00012106382132015983,0.0017142214181567288,0.00035418625913447585,0.0016333983234459633,0.0011769955987473136,0.0018294832707163404,0.0017740196297398544
onehot_feat0,categorical,False,0.0026417770611988542,0.000320261058521612,通过,0.003608783354513164,0.0001690563841206388,0.0016747707678845443,0.0004714657329225852,0.0010600522899611258,0.0013817203628283686,0.009196650079115113,0.001180706877459318
play_duration,numeric,False,0.0025374911852145874,0.00044016076628086487,通过,0.0024754754114221975,6.782535830177968e-05,0.0025995069590069773,0.00081249617425995,0.0033511434997450795,0.0002979408761249476,0.004666005607326736,0.0010296788772306874
cancel_like_cnt,numeric,False,0.002529268002447571,0.00016958794829773338,通过,0.002850971154473266,0.00017361235004000132,0.002207564850421876,0.00016556354655546544,0.002510539384063278,0.002088262433901876,0.003418057386841089,0.001376156472544766
play_cnt,numeric,False,0.0024789380274528594,0.00032854442885886097,通过,0.0023557096235891826,0.0001321957578721396,0.0026021664313165362,0.0005248930998455823,0.0012638437648036331,0.0010174504143074196,0.0013731640645805454,0.00133900322629256
friend_user_num_range,categorical,False,0.002445570816315338,0.0002710238624643728,通过,0.00108495457539944,0.00013142637309174112,0.003806187057231236,0.00041062135183700453,0.005988096880129616,0.005089370877651939,0.00047395835031764183,0.0019028780185889919
onehot_feat4,categorical,False,0.002422512686553117,0.00021396413559749547,通过,0.001716689544106605,0.00011873341486011636,0.003128335828999629,0.0003091948563348746,-0.002013525422949858,0.0025535884255221326,0.0004957794077878885,0.002100582544750275
outsite_share_all_cnt,numeric,False,0.002385753792002121,0.0002582853728769185,通过,0.003015553639436286,0.0002437956705222071,0.0017559539445679562,0.0002727750752316299,-0.0002399102573181766,0.00058387431672421,-7.609912155059906e-05,0.0017488423964699433
cancel_like_user_num,numeric,False,0.002248661542863665,6.618396289857642e-05,通过,0.004414287242940536,9.427137814309676e-05,2.4402492091309586e-05,0.00010440570527383956,-4.7531132944348777e-05,0.0019409671288554947,0.006537130619298799,0.0005270751450265062
fans_user_num_range,categorical,False,0.0021440346891193154,0.000540267737521045,通过,0.001118092931727858,0.00020795781819433806,0.003169976446510773,0.000872577656847752,-0.0032459930645107513,0.0020199107233639297,0.0008252409536911864,0.00029039263366207344
follow_cnt,numeric,False,0.0019467450873651981,0.0002702271194303603,通过,0.0008535928924792158,9.824569262942279e-05,0.0030398972822511805,0.0004422085462312978,0.040650527533199754,0.0036448807415149723,0.001194077779722284,0.0030327947332144983
complete_play_user_num,numeric,False,0.00192016957869053,0.0003055276794079536,通过,0.0024028837343293232,0.00032481558384980276,0.0014374554230517367,0.0002862397749661044,0.001190090360935055,0.0007545225401245206,-3.8856315256093526e-06,0.000945921949218896
reduce_similar_cnt,numeric,False,0.0017905273476731174,0.0005043547098274735,通过,0.0013115878424856027,0.0001321375546711956,0.002269466852860632,0.0008765718649837515,0.000602338630705986,0.001516628397527528,0.003764088065719299,0.0008075570497729727
click_like_cnt,numeric,False,0.0017145471986321583,0.00025923811908511055,通过,0.0013866056281243526,0.00018676626644431978,0.0020424887691399642,0.00033170997172590126,0.002554721732641115,0.0014944408906838946,0.000715173222396929,0.0007494169684673689
